maker,model,year,engineType,engineCylinders,engineSize,bodyType
Honda,Fit,2020,gas,I4,1.5,Hatchback
Honda,Fit,2020,gas,I4,1.5,Hatchback
Honda,Fit,2020,gas,I4,1.5,Hatchback
Honda,Fit,2020,gas,I4,1.5,Hatchback
Honda,Fit,2020,gas,I4,1.5,Hatchback
Honda,HR-V,2020,gas,I4,1.8,SUV
Honda,HR-V,2020,gas,I4,1.8,SUV
Honda,HR-V,2020,gas,I4,1.8,SUV
Honda,HR-V,2020,gas,I4,1.8,SUV
Honda,HR-V,2020,gas,I4,1.8,SUV
Honda,HR-V,2020,gas,I4,1.8,SUV
Honda,HR-V,2020,gas,I4,1.8,SUV
Honda,HR-V,2020,gas,I4,1.8,SUV
Honda,HR-V,2020,gas,I4,1.8,SUV
Honda,Insight,2020,hybrid,I4,1.5,Sedan
Honda,Insight,2020,hybrid,I4,1.5,Sedan
Honda,Insight,2020,hybrid,I4,1.5,Sedan
Honda,Odyssey,2020,gas,V6,3.5,Minivan
Honda,Odyssey,2020,gas,V6,3.5,Minivan
Honda,Odyssey,2020,gas,V6,3.5,Minivan
Honda,Odyssey,2020,gas,V6,3.5,Minivan
Honda,Odyssey,2020,gas,V6,3.5,Minivan
Honda,Odyssey,2020,gas,V6,3.5,Minivan
Honda,Passport,2020,gas,V6,3.5,SUV
Honda,Passport,2020,gas,V6,3.5,SUV
Honda,Passport,2020,gas,V6,3.5,SUV
Honda,Passport,2020,gas,V6,3.5,SUV
Honda,Passport,2020,gas,V6,3.5,SUV
Honda,Passport,2020,gas,V6,3.5,SUV
Honda,Passport,2020,gas,V6,3.5,SUV
Honda,Pilot,2020,gas,V6,3.5,SUV
Honda,Pilot,2020,gas,V6,3.5,SUV
Honda,Pilot,2020,gas,V6,3.5,SUV
Honda,Pilot,2020,gas,V6,3.5,SUV
Honda,Pilot,2020,gas,V6,3.5,SUV
Honda,Pilot,2020,gas,V6,3.5,SUV
Honda,Pilot,2020,gas,V6,3.5,SUV
Honda,Pilot,2020,gas,V6,3.5,SUV
Honda,Pilot,2020,gas,V6,3.5,SUV
Honda,Pilot,2020,gas,V6,3.5,SUV
Honda,Pilot,2020,gas,V6,3.5,SUV
Honda,Pilot,2020,gas,V6,3.5,SUV
Honda,Pilot,2020,gas,V6,3.5,SUV
Honda,Pilot,2020,gas,V6,3.5,SUV
Honda,Ridgeline,2020,gas,V6,3.5,Truck (Crew Cab)
Honda,Ridgeline,2020,gas,V6,3.5,Truck (Crew Cab)
Honda,Ridgeline,2020,gas,V6,3.5,Truck (Crew Cab)
Honda,Ridgeline,2020,gas,V6,3.5,Truck (Crew Cab)
Honda,Ridgeline,2020,gas,V6,3.5,Truck (Crew Cab)
Honda,Ridgeline,2020,gas,V6,3.5,Truck (Crew Cab)
Hyundai,Accent,2020,gas,I4,1.6,Sedan
Hyundai,Accent,2020,gas,I4,1.6,Sedan
Hyundai,Accent,2020,gas,I4,1.6,Sedan
Hyundai,Accent,2020,gas,I4,1.6,Sedan
Hyundai,Elantra,2020,gas,I4,1.4,Sedan
Hyundai,Elantra,2020,gas,I4,2,Sedan
Hyundai,Elantra,2020,gas,I4,2,Sedan
Hyundai,Elantra,2020,gas,I4,2,Sedan
Hyundai,Elantra,2020,gas,I4,1.6,Sedan
Hyundai,Elantra,2020,gas,I4,2,Sedan
Hyundai,Elantra GT,2020,gas,I4,2,Hatchback
Hyundai,Elantra GT,2020,gas,I4,1.6,Hatchback
Hyundai,Elantra GT,2020,gas,I4,1.6,Hatchback
Hyundai,Ioniq Electric,2020,electric,,,Hatchback
Hyundai,Ioniq Electric,2020,electric,,,Hatchback
Hyundai,Ioniq Hybrid,2020,hybrid,I4,1.6,Hatchback
Hyundai,Ioniq Hybrid,2020,hybrid,I4,1.6,Hatchback
Hyundai,Ioniq Hybrid,2020,hybrid,I4,1.6,Hatchback
Hyundai,Ioniq Hybrid,2020,hybrid,I4,1.6,Hatchback
Hyundai,Ioniq Plug-In Hybrid,2020,plug-in hybrid,I4,1.6,Hatchback
Hyundai,Ioniq Plug-In Hybrid,2020,plug-in hybrid,I4,1.6,Hatchback
Hyundai,Ioniq Plug-In Hybrid,2020,plug-in hybrid,I4,1.6,Hatchback
Hyundai,Kona,2020,gas,I4,1.6,SUV
Hyundai,Kona,2020,gas,I4,1.6,SUV
Hyundai,Kona,2020,gas,I4,2,SUV
Hyundai,Kona,2020,gas,I4,2,SUV
Hyundai,Kona,2020,gas,I4,2,SUV
Hyundai,Kona,2020,gas,I4,2,SUV
Hyundai,Kona,2020,gas,I4,2,SUV
Hyundai,Kona,2020,gas,I4,2,SUV
Hyundai,Kona,2020,gas,I4,1.6,SUV
Hyundai,Kona,2020,gas,I4,1.6,SUV
Hyundai,Kona Electric,2020,electric,,,SUV
Hyundai,Kona Electric,2020,electric,,,SUV
Hyundai,Kona Electric,2020,electric,,,SUV
Hyundai,NEXO,2020,electric (fuel cell),,,SUV
Hyundai,NEXO,2020,electric (fuel cell),,,SUV
Hyundai,Palisade,2020,gas,V6,3.8,SUV
Hyundai,Palisade,2020,gas,V6,3.8,SUV
Hyundai,Palisade,2020,gas,V6,3.8,SUV
Hyundai,Palisade,2020,gas,V6,3.8,SUV
Hyundai,Palisade,2020,gas,V6,3.8,SUV
Hyundai,Palisade,2020,gas,V6,3.8,SUV
Hyundai,Santa Fe,2020,gas,I4,2.4,SUV
Hyundai,Santa Fe,2020,gas,I4,2.4,SUV
Hyundai,Santa Fe,2020,gas,I4,2,SUV
Hyundai,Santa Fe,2020,gas,I4,2,SUV
Hyundai,Santa Fe,2020,gas,I4,2.4,SUV
Hyundai,Santa Fe,2020,gas,I4,2.4,SUV
Hyundai,Santa Fe,2020,gas,I4,2.4,SUV
Hyundai,Santa Fe,2020,gas,I4,2.4,SUV
Hyundai,Santa Fe,2020,gas,I4,2,SUV
Hyundai,Santa Fe,2020,gas,I4,2,SUV
Hyundai,Sonata,2020,gas,I4,1.6,Sedan
Hyundai,Sonata,2020,gas,I4,2.5,Sedan
Hyundai,Sonata,2020,gas,I4,2.5,Sedan
Hyundai,Sonata,2020,gas,I4,1.6,Sedan
Hyundai,Sonata Hybrid,2020,hybrid,I4,2,Sedan
Hyundai,Sonata Hybrid,2020,hybrid,I4,2,Sedan
Hyundai,Sonata Hybrid,2020,hybrid,I4,2,Sedan
Hyundai,Tucson,2020,gas,I4,2.4,SUV
Hyundai,Tucson,2020,gas,I4,2.4,SUV
Hyundai,Tucson,2020,gas,I4,2,SUV
Hyundai,Tucson,2020,gas,I4,2,SUV
Hyundai,Tucson,2020,gas,I4,2.4,SUV
Hyundai,Tucson,2020,gas,I4,2.4,SUV
Hyundai,Tucson,2020,gas,I4,2.4,SUV
Hyundai,Tucson,2020,gas,I4,2.4,SUV
Hyundai,Tucson,2020,gas,I4,2.4,SUV
Hyundai,Tucson,2020,gas,I4,2.4,SUV
Hyundai,Tucson,2020,gas,I4,2,SUV
Hyundai,Tucson,2020,gas,I4,2,SUV
Hyundai,Veloster,2020,gas,I4,2,Hatchback
Hyundai,Veloster,2020,gas,I4,2,Hatchback
Hyundai,Veloster,2020,gas,I4,2,Hatchback
Hyundai,Veloster,2020,gas,I4,2,Hatchback
Hyundai,Veloster,2020,gas,I4,1.6,Hatchback
Hyundai,Veloster,2020,gas,I4,1.6,Hatchback
Hyundai,Veloster,2020,gas,I4,1.6,Hatchback
Hyundai,Venue,2020,gas,I4,1.6,Hatchback
Hyundai,Venue,2020,gas,I4,1.6,Hatchback
Hyundai,Venue,2020,gas,I4,1.6,Hatchback
Hyundai,Venue,2020,gas,I4,1.6,Hatchback
INFINITI,Q50,2020,gas,V6,3,Sedan
INFINITI,Q50,2020,gas,V6,3,Sedan
INFINITI,Q50,2020,gas,V6,3,Sedan
INFINITI,Q50,2020,gas,V6,3,Sedan
INFINITI,Q50,2020,gas,V6,3,Sedan
INFINITI,Q50,2020,gas,V6,3,Sedan
INFINITI,Q50,2020,gas,V6,3,Sedan
INFINITI,Q50,2020,gas,V6,3,Sedan
INFINITI,Q50,2020,gas,V6,3,Sedan
INFINITI,Q50,2020,gas,V6,3,Sedan
INFINITI,Q60,2020,gas,V6,3,Coupe
INFINITI,Q60,2020,gas,V6,3,Coupe
INFINITI,Q60,2020,gas,V6,3,Coupe
INFINITI,Q60,2020,gas,V6,3,Coupe
INFINITI,Q60,2020,gas,V6,3,Coupe
INFINITI,Q60,2020,gas,V6,3,Coupe
INFINITI,QX50,2020,gas,I4,2,SUV
INFINITI,QX50,2020,gas,I4,2,SUV
INFINITI,QX50,2020,gas,I4,2,SUV
INFINITI,QX50,2020,gas,I4,2,SUV
INFINITI,QX50,2020,gas,I4,2,SUV
INFINITI,QX50,2020,gas,I4,2,SUV
INFINITI,QX50,2020,gas,I4,2,SUV
INFINITI,QX50,2020,gas,I4,2,SUV
INFINITI,QX50,2020,gas,I4,2,SUV
INFINITI,QX50,2020,gas,I4,2,SUV
INFINITI,QX60,2020,gas,V6,3.5,SUV
INFINITI,QX60,2020,gas,V6,3.5,SUV
INFINITI,QX60,2020,gas,V6,3.5,SUV
INFINITI,QX60,2020,gas,V6,3.5,SUV
INFINITI,QX60,2020,gas,V6,3.5,SUV
INFINITI,QX60,2020,gas,V6,3.5,SUV
INFINITI,QX80,2020,gas,V8,5.6,SUV
INFINITI,QX80,2020,gas,V8,5.6,SUV
INFINITI,QX80,2020,gas,V8,5.6,SUV
Jaguar,E-PACE,2020,gas,I4,2,SUV
Jaguar,E-PACE,2020,gas,I4,2,SUV
Jaguar,E-PACE,2020,gas,I4,2,SUV
Jaguar,E-PACE,2020,gas,I4,2,SUV
Jaguar,E-PACE,2020,gas,I4,2,SUV
Jaguar,E-PACE,2020,gas,I4,2,SUV
Jaguar,F-PACE,2020,gas,I4,2,SUV
Jaguar,F-PACE,2020,gas,I4,2,SUV
Jaguar,F-PACE,2020,gas,I4,2,SUV
Jaguar,F-PACE,2020,gas,I4,2,SUV
Jaguar,F-PACE,2020,gas,I4,2,SUV
Jaguar,F-PACE,2020,gas,I4,2,SUV
Jaguar,F-PACE,2020,gas,I4,2,SUV
Jaguar,F-PACE,2020,gas,I4,2,SUV
Jaguar,F-PACE,2020,gas,I4,2,SUV
Jaguar,F-PACE,2020,gas,I4,2,SUV
Jaguar,F-PACE,2020,gas,V6,3,SUV
Jaguar,F-PACE,2020,gas,V8,5,SUV
Jaguar,F-TYPE,2020,gas,I4,2,Convertible
Jaguar,F-TYPE,2020,gas,I4,2,Coupe
Jaguar,F-TYPE,2020,gas,I4,2,Convertible
Jaguar,F-TYPE,2020,gas,I4,2,Coupe
Jaguar,F-TYPE,2020,gas,V6,3,Coupe
Jaguar,F-TYPE,2020,gas,V6,3,Convertible
Jaguar,F-TYPE,2020,gas,V6,3,Convertible
Jaguar,F-TYPE,2020,gas,V6,3,Coupe
Jaguar,F-TYPE,2020,gas,V6,3,Convertible
Jaguar,F-TYPE,2020,gas,V6,3,Convertible
Jaguar,F-TYPE,2020,gas,V6,3,Coupe
Jaguar,F-TYPE,2020,gas,V6,3,Coupe
Jaguar,F-TYPE,2020,gas,V8,5,Coupe
Jaguar,F-TYPE,2020,gas,V8,5,Convertible
Jaguar,F-TYPE,2020,gas,V8,5,Convertible
Jaguar,F-TYPE,2020,gas,V8,5,Coupe
Jaguar,I-PACE,2020,electric,,,Hatchback
Jaguar,I-PACE,2020,electric,,,Hatchback
Jaguar,I-PACE,2020,electric,,,Hatchback
Jaguar,XE,2020,gas,I4,2,Sedan
Jaguar,XE,2020,gas,I4,2,Sedan
Jaguar,XE,2020,gas,I4,2,Sedan
Jaguar,XF,2020,gas,I4,2,Sedan
Jaguar,XF,2020,gas,I4,2,Sedan
Jaguar,XF,2020,gas,I4,2,Sedan
Jaguar,XF,2020,gas,I4,2,Sedan
Jaguar,XF,2020,gas,I4,2,Sedan
Jaguar,XF,2020,gas,I4,2,Sedan
Jaguar,XF,2020,gas,I4,2,Sedan
Jaguar,XF,2020,gas,V6,3,Sedan
Jaguar,XF,2020,gas,I4,2,Wagon
Jaguar,XF,2020,gas,V6,3,Wagon
Jeep,Cherokee,2020,gas,I4,2.4,SUV
Jeep,Cherokee,2020,gas,I4,2.4,SUV
Jeep,Cherokee,2020,gas,V6,3.2,SUV
Jeep,Cherokee,2020,gas,V6,3.2,SUV
Jeep,Cherokee,2020,gas,I4,2.4,SUV
Jeep,Cherokee,2020,gas,I4,2.4,SUV
Jeep,Cherokee,2020,gas,V6,3.2,SUV
Jeep,Cherokee,2020,gas,V6,3.2,SUV
Jeep,Cherokee,2020,gas,I4,2.4,SUV
Jeep,Cherokee,2020,gas,I4,2.4,SUV
Jeep,Cherokee,2020,gas,I4,2.4,SUV
Jeep,Cherokee,2020,gas,V6,3.2,SUV
Jeep,Cherokee,2020,gas,V6,3.2,SUV
Jeep,Cherokee,2020,gas,V6,3.2,SUV
Jeep,Cherokee,2020,gas,V6,3.2,SUV
Jeep,Cherokee,2020,gas,V6,3.2,SUV
Jeep,Cherokee,2020,gas,V6,3.2,SUV
Jeep,Cherokee,2020,gas,V6,3.2,SUV
Jeep,Compass,2020,gas,I4,2.4,SUV
Jeep,Compass,2020,gas,I4,2.4,SUV
Jeep,Compass,2020,gas,I4,2.4,SUV
Jeep,Compass,2020,gas,I4,2.4,SUV
Jeep,Compass,2020,gas,I4,2.4,SUV
Jeep,Compass,2020,gas,I4,2.4,SUV
Jeep,Compass,2020,gas,I4,2.4,SUV
Jeep,Compass,2020,gas,I4,2.4,SUV
Jeep,Compass,2020,gas,I4,2.4,SUV
Jeep,Compass,2020,gas,I4,2.4,SUV
Jeep,Compass,2020,gas,I4,2.4,SUV
Jeep,Compass,2020,gas,I4,2.4,SUV
Jeep,Compass,2020,gas,I4,2.4,SUV
Jeep,Compass,2020,gas,I4,2.4,SUV
Jeep,Compass,2020,gas,I4,2.4,SUV
Jeep,Gladiator,2020,gas,V6,3.6,Truck (Crew Cab)
Jeep,Gladiator,2020,gas,V6,3.6,Truck (Crew Cab)
Jeep,Gladiator,2020,gas,V6,3.6,Truck (Crew Cab)
Jeep,Gladiator,2020,gas,V6,3.6,Truck (Crew Cab)
Jeep,Gladiator,2020,gas,V6,3.6,Truck (Crew Cab)
Jeep,Gladiator,2020,gas,V6,3.6,Truck (Crew Cab)
Jeep,Grand Cherokee,2020,gas,V6,3.6,SUV
Jeep,Grand Cherokee,2020,gas,V6,3.6,SUV
Jeep,Grand Cherokee,2020,gas,V6,3.6,SUV
Jeep,Grand Cherokee,2020,gas,V6,3.6,SUV
Jeep,Grand Cherokee,2020,gas,V6,3.6,SUV
Jeep,Grand Cherokee,2020,gas,V6,3.6,SUV
Jeep,Grand Cherokee,2020,gas,V6,3.6,SUV
Jeep,Grand Cherokee,2020,gas,V6,3.6,SUV
Jeep,Grand Cherokee,2020,gas,V6,3.6,SUV
Jeep,Grand Cherokee,2020,gas,V6,3.6,SUV
Jeep,Grand Cherokee,2020,gas,V6,3.6,SUV
Jeep,Grand Cherokee,2020,gas,V6,3.6,SUV
Jeep,Grand Cherokee,2020,gas,V6,3.6,SUV
Jeep,Grand Cherokee,2020,gas,V6,3.6,SUV
Jeep,Grand Cherokee,2020,gas,V6,3.6,SUV
Jeep,Grand Cherokee,2020,gas,V8,6.4,SUV
Jeep,Grand Cherokee,2020,gas,V6,3.6,SUV
Jeep,Grand Cherokee,2020,gas,V6,3.6,SUV
Jeep,Grand Cherokee,2020,gas,V8,6.2,SUV
Jeep,Grand Cherokee,2020,gas,V6,3.6,SUV
Jeep,Grand Cherokee,2020,gas,V6,3.6,SUV
Jeep,Grand Cherokee,2020,gas,V6,3.6,SUV
Jeep,Renegade,2020,gas,I4,2.4,SUV
Jeep,Renegade,2020,gas,I4,2.4,SUV
Jeep,Renegade,2020,gas,I4,1.3,SUV
Jeep,Renegade,2020,gas,I4,1.3,SUV
Jeep,Renegade,2020,gas,I4,2.4,SUV
Jeep,Renegade,2020,gas,I4,2.4,SUV
Jeep,Renegade,2020,gas,I4,2.4,SUV
Jeep,Renegade,2020,gas,I4,2.4,SUV
Jeep,Renegade,2020,gas,I4,1.3,SUV
Jeep,Renegade,2020,gas,I4,1.3,SUV
Jeep,Renegade,2020,gas,I4,2.4,SUV
Jeep,Renegade,2020,gas,I4,2.4,SUV
Jeep,Renegade,2020,gas,I4,2.4,SUV
Jeep,Renegade,2020,gas,I4,2.4,SUV
Jeep,Renegade,2020,gas,I4,2.4,SUV
Jeep,Renegade,2020,gas,I4,1.3,SUV
Jeep,Renegade,2020,gas,I4,2.4,SUV
Jeep,Wrangler,2020,gas,V6,3.6,SUV
Jeep,Wrangler,2020,gas,V6,3.6,SUV
Jeep,Wrangler,2020,gas,V6,3.6,SUV
Jeep,Wrangler,2020,mild hybrid,I4,2,SUV
Jeep,Wrangler,2020,gas,V6,3.6,SUV
Jeep,Wrangler,2020,gas,V6,3.6,SUV
Jeep,Wrangler,2020,gas,V6,3.6,SUV
Jeep,Wrangler,2020,gas,V6,3.6,SUV
Jeep,Wrangler,2020,mild hybrid,I4,2,SUV
Jeep,Wrangler,2020,mild hybrid,I4,2,SUV
Jeep,Wrangler,2020,gas,V6,3.6,SUV
Jeep,Wrangler,2020,mild hybrid,I4,2,SUV
Jeep,Wrangler,2020,gas,V6,3.6,SUV
Jeep,Wrangler,2020,gas,V6,3.6,SUV
Jeep,Wrangler,2020,gas,V6,3.6,SUV
Jeep,Wrangler,2020,gas,V6,3.6,SUV
Jeep,Wrangler,2020,gas,V6,3.6,SUV
Jeep,Wrangler,2020,gas,V6,3.6,SUV
Jeep,Wrangler,2020,gas,V6,3.6,SUV
Jeep,Wrangler,2020,gas,V6,3.6,SUV
Jeep,Wrangler,2020,gas,V6,3.6,SUV
Kia,Cadenza,2020,gas,V6,3.3,Sedan
Kia,Cadenza,2020,gas,V6,3.3,Sedan
Kia,Forte,2020,gas,I4,2,Sedan
Kia,Forte,2020,gas,I4,2,Sedan
Kia,Forte,2020,gas,I4,2,Sedan
Kia,Forte,2020,gas,I4,1.6,Sedan
Kia,Forte,2020,gas,I4,1.6,Sedan
Kia,Forte,2020,gas,I4,2,Sedan
Kia,Forte,2020,gas,I4,2,Sedan
Kia,K900,2020,gas,V6,3.3,Sedan
Kia,Niro,2020,hybrid,I4,1.6,SUV
Kia,Niro,2020,hybrid,I4,1.6,SUV
Kia,Niro,2020,hybrid,I4,1.6,SUV
Kia,Niro,2020,hybrid,I4,1.6,SUV
Kia,Niro,2020,hybrid,I4,1.6,SUV
Kia,Niro EV,2020,electric,,,SUV
Kia,Niro EV,2020,electric,,,SUV
Kia,Niro Plug-In Hybrid,2020,plug-in hybrid,I4,1.6,SUV
Kia,Niro Plug-In Hybrid,2020,plug-in hybrid,I4,1.6,SUV
Kia,Niro Plug-In Hybrid,2020,plug-in hybrid,I4,1.6,SUV
Kia,Optima,2020,gas,I4,1.6,Sedan
Kia,Optima,2020,gas,I4,1.6,Sedan
Kia,Optima,2020,gas,I4,2.4,Sedan
Kia,Optima,2020,gas,I4,2.4,Sedan
Kia,Optima,2020,gas,I4,2.4,Sedan
Kia,Optima,2020,gas,I4,2,Sedan
Kia,Optima Hybrid,2020,hybrid,I4,2,Sedan
Kia,Optima Plug-In Hybrid,2020,plug-in hybrid,I4,2,Sedan
Kia,Rio,2020,gas,I4,1.6,Sedan
Kia,Rio,2020,gas,I4,1.6,Sedan
Kia,Rio,2020,gas,I4,1.6,Hatchback
Kia,Sedona,2020,gas,V6,3.3,Minivan
Kia,Sedona,2020,gas,V6,3.3,Minivan
Kia,Sedona,2020,gas,V6,3.3,Minivan
Kia,Sedona,2020,gas,V6,3.3,Minivan
Kia,Sorento,2020,gas,V6,3.3,SUV
Kia,Sorento,2020,gas,V6,3.3,SUV
Kia,Sorento,2020,gas,I4,2.4,SUV
Kia,Sorento,2020,gas,I4,2.4,SUV
Kia,Sorento,2020,gas,I4,2.4,SUV
Kia,Sorento,2020,gas,V6,3.3,SUV
Kia,Sorento,2020,gas,V6,3.3,SUV
Kia,Sorento,2020,gas,V6,3.3,SUV
Kia,Sorento,2020,gas,V6,3.3,SUV
Kia,Soul,2020,gas,I4,2,Wagon
Kia,Soul,2020,gas,I4,2,Wagon
Kia,Soul,2020,gas,I4,1.6,Wagon
Kia,Soul,2020,gas,I4,2,Wagon
Kia,Soul,2020,gas,I4,2,Wagon
Kia,Soul,2020,gas,I4,2,Wagon
Kia,Soul,2020,gas,I4,2,Wagon
Kia,Sportage,2020,gas,I4,2.4,SUV
Kia,Sportage,2020,gas,I4,2.4,SUV
Kia,Sportage,2020,gas,I4,2.4,SUV
Kia,Sportage,2020,gas,I4,2.4,SUV
Kia,Sportage,2020,gas,I4,2.4,SUV
Kia,Sportage,2020,gas,I4,2.4,SUV
Kia,Sportage,2020,gas,I4,2,SUV
Kia,Sportage,2020,gas,I4,2,SUV
Kia,Stinger,2020,gas,V6,3.3,Sedan
Kia,Stinger,2020,gas,V6,3.3,Sedan
Kia,Stinger,2020,gas,I4,2,Sedan
Kia,Stinger,2020,gas,I4,2,Sedan
Kia,Stinger,2020,gas,V6,3.3,Sedan
Kia,Stinger,2020,gas,V6,3.3,Sedan
Kia,Stinger,2020,gas,V6,3.3,Sedan
Kia,Stinger,2020,gas,V6,3.3,Sedan
Kia,Telluride,2020,gas,V6,3.8,SUV
Kia,Telluride,2020,gas,V6,3.8,SUV
Kia,Telluride,2020,gas,V6,3.8,SUV
Kia,Telluride,2020,gas,V6,3.8,SUV
Kia,Telluride,2020,gas,V6,3.8,SUV
Kia,Telluride,2020,gas,V6,3.8,SUV
Kia,Telluride,2020,gas,V6,3.8,SUV
Kia,Telluride,2020,gas,V6,3.8,SUV
Lamborghini,Aventador,2020,gas,V12,6.5,Coupe
Lamborghini,Aventador,2020,gas,V12,6.5,Convertible
Lamborghini,Aventador,2020,gas,V12,6.5,Coupe
Lamborghini,Aventador,2020,gas,V12,6.5,Convertible
Lamborghini,Huracan,2020,gas,V10,5.2,Coupe
Lamborghini,Huracan,2020,gas,V10,5.2,Convertible
Lamborghini,Urus,2020,gas,V8,4,SUV
Land Rover,Defender,2020,gas,I4,2,SUV
Land Rover,Defender,2020,gas,I4,2,SUV
Land Rover,Defender,2020,mild hybrid,I6,3,SUV
Land Rover,Defender,2020,mild hybrid,I6,3,SUV
Land Rover,Defender,2020,mild hybrid,I6,3,SUV
Land Rover,Defender,2020,mild hybrid,I6,3,SUV
Land Rover,Defender,2020,mild hybrid,I6,3,SUV
Land Rover,Discovery,2020,gas,V6,3,SUV
Land Rover,Discovery,2020,gas,V6,3,SUV
Land Rover,Discovery,2020,diesel,V6,3,SUV
Land Rover,Discovery,2020,diesel,V6,3,SUV
Land Rover,Discovery,2020,gas,V6,3,SUV
Land Rover,Discovery,2020,gas,V6,3,SUV
Land Rover,Discovery,2020,diesel,V6,3,SUV
Land Rover,Discovery Sport,2020,gas,I4,2,SUV
Land Rover,Discovery Sport,2020,gas,I4,2,SUV
Land Rover,Discovery Sport,2020,gas,I4,2,SUV
Land Rover,Discovery Sport,2020,gas,I4,2,SUV
Land Rover,Discovery Sport,2020,gas,I4,2,SUV
Land Rover,Discovery Sport,2020,mild hybrid,I4,2,SUV
Land Rover,Range Rover,2020,mild hybrid,I6,3,SUV
Land Rover,Range Rover,2020,mild hybrid,I6,3,SUV
Land Rover,Range Rover,2020,plug-in hybrid,I4,2,SUV
Land Rover,Range Rover,2020,plug-in hybrid,I4,2,SUV
Land Rover,Range Rover,2020,gas,V8,5,SUV
Land Rover,Range Rover,2020,gas,V8,5,SUV
Land Rover,Range Rover,2020,gas,V8,5,SUV
Land Rover,Range Rover,2020,gas,V8,5,SUV
Land Rover,Range Rover,2020,gas,V8,5,SUV
Land Rover,Range Rover,2020,gas,V8,5,SUV
Land Rover,Range Rover,2020,diesel,V6,3,SUV
Land Rover,Range Rover,2020,diesel,V6,3,SUV
Land Rover,Range Rover Evoque,2020,gas,I4,2,SUV
Land Rover,Range Rover Evoque,2020,mild hybrid,I4,2,SUV
Land Rover,Range Rover Evoque,2020,mild hybrid,I4,2,SUV
Land Rover,Range Rover Evoque,2020,mild hybrid,I4,2,SUV
Land Rover,Range Rover Evoque,2020,gas,I4,2,SUV
Land Rover,Range Rover Evoque,2020,gas,I4,2,SUV
Land Rover,Range Rover Sport,2020,mild hybrid,I6,3,SUV
Land Rover,Range Rover Sport,2020,mild hybrid,I6,3,SUV
Land Rover,Range Rover Sport,2020,mild hybrid,I6,3,SUV
Land Rover,Range Rover Sport,2020,plug-in hybrid,I4,2,SUV
Land Rover,Range Rover Sport,2020,plug-in hybrid,I4,2,SUV
Land Rover,Range Rover Sport,2020,gas,V8,5,SUV
Land Rover,Range Rover Sport,2020,gas,V8,5,SUV
Land Rover,Range Rover Sport,2020,gas,V8,5,SUV
Land Rover,Range Rover Sport,2020,diesel,V6,3,SUV
Land Rover,Range Rover Sport,2020,diesel,V6,3,SUV
Land Rover,Range Rover Velar,2020,gas,I4,2,SUV
Land Rover,Range Rover Velar,2020,gas,I4,2,SUV
Land Rover,Range Rover Velar,2020,gas,V6,3,SUV
Land Rover,Range Rover Velar,2020,gas,V6,3,SUV
Land Rover,Range Rover Velar,2020,gas,V6,3,SUV
Land Rover,Range Rover Velar,2020,gas,V8,5,SUV
Lexus,ES,2020,hybrid,I4,2.5,Sedan
Lexus,ES,2020,hybrid,I4,2.5,Sedan
Lexus,ES,2020,hybrid,I4,2.5,Sedan
Lexus,ES,2020,gas,V6,3.5,Sedan
Lexus,ES,2020,gas,V6,3.5,Sedan
Lexus,ES,2020,gas,V6,3.5,Sedan
Lexus,ES,2020,gas,V6,3.5,Sedan
Lexus,GS,2020,gas,V6,3.5,Sedan
Lexus,GS,2020,gas,V6,3.5,Sedan
Lexus,GS,2020,gas,V6,3.5,Sedan
Lexus,GS,2020,gas,V6,3.5,Sedan
Lexus,GS,2020,gas,V6,3.5,Sedan
Lexus,GS,2020,gas,V6,3.5,Sedan
Lexus,GS,2020,gas,V8,5,Sedan
Lexus,GX,2020,gas,V8,4.6,SUV
Lexus,GX,2020,gas,V8,4.6,SUV
Lexus,IS,2020,gas,I4,2,Sedan
Lexus,IS,2020,gas,V6,3.5,Sedan
Lexus,IS,2020,gas,I4,2,Sedan
Lexus,IS,2020,gas,V6,3.5,Sedan
Lexus,IS,2020,gas,V6,3.5,Sedan
Lexus,IS,2020,gas,V6,3.5,Sedan
Lexus,IS,2020,gas,V6,3.5,Sedan
Lexus,IS,2020,gas,V6,3.5,Sedan
Lexus,LC,2020,gas,V8,5,Coupe
Lexus,LC,2020,hybrid,V6,3.5,Coupe
Lexus,LS,2020,gas,V6,3.5,Sedan
Lexus,LS,2020,gas,V6,3.5,Sedan
Lexus,LS,2020,gas,V6,3.5,Sedan
Lexus,LS,2020,gas,V6,3.5,Sedan
Lexus,LS,2020,gas,V6,3.5,Sedan
Lexus,LS,2020,gas,V6,3.5,Sedan
Lexus,LS,2020,hybrid,V6,3.5,Sedan
Lexus,LS,2020,hybrid,V6,3.5,Sedan
Lexus,LX,2020,gas,V8,5.7,SUV
Lexus,LX,2020,gas,V8,5.7,SUV
Lexus,NX,2020,gas,I4,2,SUV
Lexus,NX,2020,gas,I4,2,SUV
Lexus,NX,2020,gas,I4,2,SUV
Lexus,NX,2020,gas,I4,2,SUV
Lexus,NX,2020,gas,I4,2,SUV
Lexus,NX,2020,gas,I4,2,SUV
Lexus,NX,2020,hybrid,I4,2.5,SUV
Lexus,NX,2020,hybrid,I4,2.5,SUV
Lexus,RC,2020,gas,I4,2,Coupe
Lexus,RC,2020,gas,V6,3.5,Coupe
Lexus,RC,2020,gas,I4,2,Coupe
Lexus,RC,2020,gas,V6,3.5,Coupe
